content,sentiment
pembaruan cheat lobi muncul orang orang loncatnya tingg tolong tencent game bersih cheat,1
game habis sembunyi tembak kenak musuh,1
game bagus,1
game,1
sebentar,0
pemain perilaku buruk em el,1
main isinya boot mulukdan menang berubah papan skor,0
terima kasih pubg tahunnya ponsel mendukung,2
dnwload hbis buka suruh mengunduh zzc kmpret,0
tolong bantu ngurangin harga perempuan me chet terima kasih,0
game seru aneh ya membunuh teman mvp ya bug ya anjing anjing,2
game lancar anjn,1
selesai negosiasi kontrak kerja sore minggu kau dunia dunia ayo be ditemukan at kulit rumah kitab,2
gamenyasih bagus bagus tolong ya mengunduh datanya kurangi pilih mega ram pless datanya,2
bagus,2
terhormat tencent pemain pubg saran bosan lobi mohon ditambah fitur lagu mengimport lagu album,0
bug game pubg ayolah perbaiki malas peringkat turun bug meresahkan,0
bagus keren bintang terima kasih,2
musim parah bug cheat langkahnya,0
bug tolong perbaiki mengadakan pembaruan,1
bug demge,0
bagus,1
kembalikan mode malam kembalikan indahan pubg versi,2
suka,1
updatean ponsel ram berat ya tolong optimalkan note,1
game grafik buruk marah marah grafik buruk coba lihat game sebelah free fire ramai bro,0
game,1
pasang pubg mobile kemarin tolong perbaiki tencent,1
seru admin sayang ponsel patah patah,2
coba mudahan bug,1
main pubg beratsinyal susahapa bug,1
tolong perbaiki bug memuat mengalami macet memuat selesai bertempurudah jam tunggukan loadingnya stuckmasa login pubg masuk tolong perbaiki macet memuat,0
game tukang hujat,0
racsae,1
rusak bug,0
rusak bug main musim bug updetan mohon perbaiki,1
bagus game lancar sukses pubg terima kasih,2
mncoba,1
ponsel kejang,0
game berat pensiun main pubg mobile terima kasih sumber daya hiburan,0
tolong perbaiki bug kerusakan merugikan musuhnya mati pubg,1
bug turun pesawat recall darah,1
menurun minat pemain gamenya berat,0
grafik patah ponsel nokia tua,0
peta acara erangel kosong ulang realog kosong dicoba hapus peta main,0
coba pembaruan berfaedah,1
pembaruan,0
habis recall gerak aksi karakter tembak hisa buka pintu,1
game lancar sial,0
bagus,2
game seru,2
kakk tolong tim mati hidupkan teman hidup tolong ka hhe free fire,1
pembaruan lancar tolong perbaiki bug nyakek mndingan hapus instalan lancar bug ndx nyaman main,1
grafik buruk,1
paket wifi data lancar ngomong ngomong kartu xl mohon perbaiki,0
masuk pertempuran,1
game jelek suka game,0
gamenya bagus,2
puas,2
prn gnmomafsufhm,2
game pubg game jeleh,2
bagus gaemya bagus kemarin seru lotingan peta pulau suka seru mobil mosterya bagus,2
halo pubg mobile acara uc gratis,2
game oke kendala pengurangan pemain mati cepat dimana main hidup berati sisa teryata sisa musuh mati sona sisa tim sisa hidup lancar grafik terputus putus drob,1
ulasan,1
habis pembaruan lancar lambat ram aplikasi berjalan pubg game mode sinyal wifi stabil teman salahkan ponsel pengguna game perbaiki,0
terhormat pengembang to advice tolong lambat down zona walking kecepatan of zona exceeds kecepatan we lari nyaman terima kasih,0
mohon maaf pengembang bug arena asault mohon perbaikan,2
bagus gamenya,2
game play bagus sistem pertandingan pakai scriptfile merugikan pemain mohon tindak pakai cheat blokir perangkat blokir akun pemain akun aplikasi ketiga pemain posisi musuh,1
admin pembaruan macet,0
halo install ya tolong main main teman,1
game nyaman mengunduh yesal de,1
game playnya bagus membatasi zona amannya area tempur cepat menit detik maaf mohon perbaiki grafis ok,1
tencent anjjing sich bug babi bug puqi pengaturan bug puqi otak dimana musuh bug puqi game,0
tolong diperbaiki pertandingan tulisan koneksi lost server sinyal hijau aman aman,1
aneh pubg ya main lancar jam ya jam eh login pubg tutup paksa,0
pembaruan,1
main peta dapatkan bug tombol tembak hilang perbaiki syukur diperbaiki syukur peringkat game turun pengembangnya andalkan,0
bagus main mental,1
grafik masuk game play aduh parah,1
mengunduh gagal admin mengunduh,0
game basi,0
mengunduh peta,0
parah segi,0
bagus,1
mengulang lobi tolong kondisikan,0
tolong ponsel kentang tolong kecilkan data tolong,2
gamenya lancar parah ganti jaringan ganti kartu gamenya cacatpadahal main musim kecewakan diperbanyak sebanding mainnya curang,1
pemain musim kecewa applikasi akunku pingx ms jaringan bagus plus,0
member peringkat,2
gamenya bagus main wifi sinyalnya jelek,1
pubg coba pisah mengunduh data wifi pisah sulit matikan mengunduh,1
pemain pubg tinggalkan pubg bermain free fire ngomong ngomong bercanda suka game pubg semangat pubg,2
main pubg perangkat ponsel kntang kuat ponsel tolong kasih ponsel bagus ya,2
tencent tolong kasih tim seimbang tim berguna tolong kasih tim andelin,0
perasaan bersembunyi rumput ketauan ya teman ketauan sembunyi rumput cek musuh matikan rumput tidurin botak anjing seriusan mengunduh,1
maju seru keanehan cheat dimana terkadang bug muncul,0
rp peawat gantiin dg mobil skin pelit tencent,1
tolong perbaiki spectate teman macet posisi,1
gamenya memuaskan berharap peningkatan grafik game kompatibel jenis perangkat berharap pembelian game mahal,2
bagus,2
game bagus bug iklan suka muncul musuh mati mohon pengembang tolong iklan dihapus,2
game bagus tembak sulit auto aim auto aim seru ya kalaumenurut bagus bagusselamat gemuk pubg doakan semoga ramai,2
viral,2
game berat terpaksa hapus instalan,0
gbut,2
blokir permanen tim vietnam merugikan tim,0
pembaruan bug cheat ya tangani grafik terputus putus drop benarkansemoga pembaruan perbaiki,1
permainan curangbagi pakai ponsel mahal kebal tembaklh pakai ponsel murah pakai senjata bagus bidik lansung matimohon devloperke keadilan geram pakai ponsel murahanyg tembak duluan sasaran lgko tembak duluan mati kesalahan musuh mudah menentukan sembunyiada game tolong hadiah nyaselalu ajanyari senjata bagus sulit,2
hai advin tolong perbaiki bug bug klasik terkadang bug bug peluru mode team deathmatch jaringan bagus bug permainan mode macthmakking tolong perbaiki pembaruan kolaborasi pentingkan tolong kesadarannya,1
maaf admin peringkat bugnya meresahkan bug langkah kaki musuh suara tembakan turun pesawat harap pemeliharaan ya admin oh ya perang jaringannya turun terima kasih admin semoga baca,1
main terputus seru seru kecewa,1
ok,1
kotak emote tambahkan admin emote dipakai,2
hai tencent main,2
pembaruan rusak sistemnya tencent,0
bagus,2
hi game aceh ureung,2
server error fps turun,0
pembaruan berat pubg musim,0
tencent pubg mobile ringan mengunduh pubg mobile ringan ya tulisan ya item tersedia negara,0
game seru grafik dlltapijika main game tegang subscribe channel timuksjr,2
pembaharuan error,1
game seru seru,0
tolong pembaruan rp rp nyampai misi tulisan perolehan maksimum tingkat bekukan misinya beli kotak acara rp,1
terhormat pengembang to advice tolong lambat down zona walking kecepatan of zona exceeds kecepatan we lari nyaman terima kasih,0
bug,0
game fps suka hilang cepat panas ponsel android jaringan ok ms lo pembaruan buruk suka menghilang perang squad lancarnya ngebanting ponsel tolong agen tencent diperbaiki fps spesifikasi bagus ok game lancar lancar pubg disayangkan buruk kecewa pubg,1
game keren bagus draf rumputnya ya asli menyebalkan handphone ram menyimpan file pubg tencent game pemeran main pubg mempermudah ponsel ram contoh teman mencoba game pubg mengunduh file jahat selesai mengunduh aplikasi psti perbarui sruh dwld sprti bndel,2
game sepi game berat musim kebawah tolong kembalikan game,2
tolong pubg tencent games,1
game grafik buruk ahhahahahja,0
bagus grafik kebanyakan bug,2
bug tolong pengembang game bug bug mengganggu,1
halo kakak pembuatan pubg bagus game,2
enakterutama sinyalmau peringkat menit cepat,0
halo pubg mobile mohon informasi akun login masuk akun akun wooy,0
vs segarang bot mode sulit mode mudah malas main peringkat kalah fps,2
ok,2
gamenya berat ponsel rendah spesifikasi,1
ponsel jelek bug wkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkkw,2
tolong admin handphone ram internal squad pakai mobil handphone grafik terputus putus drop gerak jaringan bagus bagus admin terima kasih admin solusinya beritahu ya admin,2
fun membaca membaca pubg komentar orang komentar be pubg pengembang pubg pengembang sungguh ramah so to mengunduh me,2
semoga pengaturan kostum pengguna game pubg tombol pengaturan bidik kiri kanan,0
ok,0
ok game jaringan internet oke buka sosial media game,1
game buruk,0
server asia indonesia campur asia timur,0
kurangin ksian ponsel ram,1
oke tunggu pembaruannya mode vs hadir mode vs pemain mementingkan tier bermain havefun terima kasih,2
game sultan ponsel lancar banya perbarui coba kakak kasian kakak bantu ponsel ram ram nelayan sultan aplikasi pubg kp kuat intuk memuat alat game rm ponsel memuat semu,1
sanitu,1
menghibur,2
pemain pubg game mati perintah hahaha game lif game haram muntah lihat game,0
tolong muncul on pulau berjalan ya mengganggu mudah mudah to tembak,0
game nyaman,2
buruk,1
membidik suka lancar tolong perbaiki bagus game bermain musim pliz,2
bug cheat berserakan sampah,0
mengubah pubg smartphone rendah pakai pengaturan rendah membawa pubg as membawa dapatkan pemain pubg maaf inggris so buruk suka pubg maaf,2
maaf bintang main skin didalam normal mainpadahal up ampuntolongbdi perbaiki pemain main game initerima kasih sebelumx hiburan sesuai minat kesukaan sayapamit,0
main pubg ponsel mendukung beli ponsel tencent,2
racsae,1
main iklan slot anjing,0
bagus kadang pesawatnya peta berhenti karakter normal,2
game menarik free fire,0
hai cari pertandingan anjing,1
bug berat,0
bagus kalah,1
habis uc gachanya parah auto pensiun kecewa,0
ponsel vivo ram kuat,2
ya game bagus,2
merepotkan pembaruan heran,0
permainan oke diperbaiki koneksiy,1
game haram menyembah patung nyinjak sejadah,2
bagus bagus,2
main teman lobi suruh pembaruan lihat bermain store tulisan pembaruan admin solusinya,1
maaf kasih bintang kendalabug bermain bermain deatmacth pemain bug rumah kayu mohon bantuan bug kurangkan,1
beli kuota lancar,1
game kontol,0
heran sinyalnya main mobile legends lancar pubg sinyal kecewa,0
nyaman main teman semenjak pembaruan ukuran besarbanyak teman pensiun,0
bagus,1
pengembang tertarik game kah kecilkan ram ponsel memori penuh tolong kecilkan mohon bermain store mohon maaf memaksa,1
main pakai wifi permintaan sinyal hijau apus install main nyaman,0
lumayanlah,0
data gamenya,1
taiklk bagus,2
login langsung server menanggapi hem,1
pubg server error disuruh login ulang,1
kebanyakan pengaturan,0
perbaiki bug ya admin,1
huh,1
grafiknya,2
ponsel main pubg mudah grafik terputus putus dulunya egngak rapi ngeperem,1
bagus,0
game bagus,2
akun kasih bau krafton mumi suee,0
pembaharuan lagping tinggitolong perbaiki ok bintang,0
pubg bug login pubg main pengaturan jam,1
game bagus,2
berat ram,0
kerusakan vest musuh tebalkok sulit mati yasering ngehit mati disampah timpasti nyamana membunuh harap diperhatikan ya pengembang,1
buruknya cheat,0
bug,1
game ne,0
keren,2
acara terbaru buruk acara kemarin acara,0
kasih bintang bangga game pubg pembuat game,2
game seru lobi jaringan bagus masuk pertempuran jaringan jelek tolong,1
bagus,1
game bagus tolong zona perlambat mobil jalan kaki,2
server lancar parah,0
grafik terputus putus drop,0
cheat pengembang mementingkan mencari beruntung tolong keamanan diperbaiki kepuasan bermain,2
bagus cheat pubg mobile datanya,1
helo pengembang terhormat kasih bintang bug meresahkan salah bug kendaraan mohon tindak,2
berat,0
tolong development game main ranked sinyalnya lancar main game online lancar mohon kerja,2
coba,2
itukan permainan laki laki perempuan mengunduh permainan memegang bintangnya muncul aneh,2
game bagus,0
game bagus suara,0
cheat pembaruan memakan memori kasihan ponsel kentang,1
kecewa main masuk langsung lancar penyebab tolong diperbaiki la nyaman mainnya,1
ponsel ram huftt bagus pubg mobile,2
bagus gamenya kembalikan skin ak masuk skin hilang tolong perbaiki,2
masuk ya,0
game dh bagus tolong bug perbaiki,0
pencabutan izin admin mo login,1
bagus games ya bug,0
game kenangan bagus,2
tencent tolong sesuaikan tier pemilihan pertandingan tier campur tier rendah main mati malas main pubgserius,1
game nyaman mengunduh yesal de,1
bagus,2
pubg ramah ponsel kentang,0
terblokir mengunakan konfigurasi membantu meringankan lancar ponsel turny membantu membukakan akun evosxzabuza,0
ok,1
acara permainan batah batah seru berat ponsel cepat panas,1
halo game bagus bug amabil senjata tolong perbaiki ya,2
ponsel kentang pensiun pembaharuan berat grafik terputus putus mengganggu game play perwakilan ponsel android gantung sepatu,1
game cheat pemain murni cheat game memutuskan bermain game tahan maaf pubg mobile,0
saran turunkan ukurannya biar ponsel kentang samsung prime main pemain game maju pikirkan skin acara grafik grafik hd main pemain grafik bagus tolong timbangin admin pentingkan game keren pemain pilih pemain game ringankan saran terima kasih semoga tanggapan,0
suka lancar seru pubg admin,1
kembalikan mode malam kembalikan indahan pubg versi,2
patah patah bermain nyamanan bermain game game orang orang ponsel bagus,1
pubg is berat nyaman to bermain rendah spesifikasi ponsel pengguna suka me pembaruan berbeda as aim kontrol kepekaan nyaman be bug pembaruan terima kasih,0
keren,2
mengunduh game pikir pakai wifi wifi rumahan lancar selancar apapun sinyal giliran pakai data seluler lancar habis pikir game ya pemain,0
main jam pertandingan pertandingan menit menit masuk game,2
aneh jam sore jam malam login lobi muter pakai wifi perubahan tolong perbaiki admin merusak kesenangan,1
parah segi,0
buruknya cheat,0
game masuk,0
ok,2
anjing aplikasinya,2
bagus,2
mengalami kendala login jaringan normal lancar login akun gagal login tolong tencent memperbaiki kendala,1
tolong pengembang baiki animasi jalan terkadang kendaraan animasi jalannya kedepan analog kiri kanan animasi jalannya jalan kedepan tolong lancar mohon diperbaiki bermain game berat call of duty mobile grafik terputus putus drop pubg grafik terputus putus drop sekian terima kasih semoga diperbaiki,1
bagus game berat kasih bintang,2
tolonglah mode acak main mode acak erangel,2
bagus mengisi luang sapa kasih,1
semenjak pembaruan bergairah jaringan stabil mengunduh peta tonglah bergairah perbaiki biar semangat main,0
game bagus penuh tantangan kasih bintang,1
bagus kekurangan bug internet internetnya bagus sepi tolong peluangnya up up biar mudah spin mahal mahal dimurahkan recall recall recall habis tu bug audio rusak tu maksudnya penonton bug diganti pemainnya tolong perbaiki bug pibg keren,1
gamenya seru ya grafik bagus bermainnya batasi malam,2
game orang curang,0
game,1
game pubg bagus tolong kondisi ponsel ram,2
jaringan jaringan bagus,2
cheat,2
bug gyro game apex negara gyro aman pubg main pertandingan gyro gerak arahkan tolong perbaiki bug pembaruan,0
bug bintang,1
main dilivik habis langsung bug,0
game sesat game phising,0
pembaruan peta boros berat acara tinggal pembaruan acara skin pembaruan ram nyaman main pubg,0
pertamakali login pakai paket data ya tolong baiki main,0
oke kasih,1
bug up perangkat,0
gemya suguh tut ya lumayun,0
habis pertandingan memuat main kejadian terulang,0
menunda mengalahkan menjarah mengganggu tolong pengembang perbaiki,0
mn ya aplikasinya login,0
tolong misi royal batasi musim slanjut terima kasih,1
bagus suka turun fps sinyal suka jelek sinyal bagus suka bug turun pesawat tanah hilang bangunannya memiliki tekstur bermain team deathmatch suka masuknya senjata suka reload mohon perbaiki ya mengganggu game play,1
game bagus tolong pengembang ponsel kentang tolong bantu pemain hhp kentang biar grafik terputus putus,2
peringkat tier payah ah,1
bagus tolong tambahkan peralatan canggih,2
game jelasbug metro royal,0
kasih bintang main disuruh pembaruan,0
tolong bugnya perbaiki bug mati livik rekan tim macet hidupkan karakter tolong perbaikan nyaman main semoga baca,1
sempurna bug mohon perbaiki ya segi game play bagus bagus free fire bug perbaiki nonton teman perang orang jalan mohon baiki semoga dibaca,1
