content,sentiment
aku berharap kalian tidak seperti minecraftsupercell league of legendaku minta tolong buat kalian jangan ikuti lgbt aku mohon tolong lah,neutral
woy tencent game kok hd,neutral
kok saya gak bisa masuk ke gamenya sihpadahal sudah update,negative
sangat disayangkan sekali mode pilot dan khusus sniper nya tidak ada lagi padahal itu yg bikin aku betah di game ini,negative
sekarang framedrop bgt sampai fps padahal jaringan stabilping jg bagus buat mainhp vivo pro ram prosesor snapdragon sekarang udah kerasa kentang bgt buat pubgudah gak faham lagi sama pubg sekarang bikin game makin berat bgt cuman buat hp android plagsip iphone yg bisa mainin pubgklo gini terus pasti pubg bakal sepi pemain,negative
mantap,negative
tiap mainsaya selalu diganggu boleh teks pertempuran telah berakhir padahal masih dalam gameplaydan akhirnya malah balik kelobbydan saya sangat kecewa dengan game iniselalu aja ada masalahnya,negative
game ini sangat bagus,positive
abang sengmangatterus bikin amdenya terimakasih dada abang,positive
isjdlhzissjdhevkxhek fbxmrjiedje ehixevidvrurgr reh ehe eehgzej ejtsi wi ef oegekr jt jt ehr nediebdi ncieh dt,negative
anjir lg perandg ad iklan,neutral
admin kenapa pubgm sekarang sering server eror terus sering bug gak kayak dulu padahal dulu gak kayak gini mohon di bentukkan lagi biar banyak pemain lama kembali,neutral
keren,positive
tolong dong buat poco pro framerate fps nya di unlock,neutral
masih berkendala di sinyal doang kalau yg lain ok dah,neutral
this is good game but pls fix semua bugs ataupun lagnya dong lagi main tiba tiba ada musuh trus ngefreeze lag gaenak banget,positive
nge bug mulu perasut skopx tembakkan bngunan tembus pandangpohon pohon bergelantunganduh kacau,negative
bagus,neutral
gim burik gak ada pintu,negative
kurang bagus menurutku,positive
bagus,positive
hp kalian aja jelek jadi banyak bug nya wkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkkw,positive
kangen game ini sayang hpku tidak mendukung,negative
balikin lah mode zombi nya,negative
bang tencen bug step nya benerin masa tiba musuh ada di samping padahal ga ada step nya,negative
game nya bagus banget,positive
ya lumayan,neutral
ok,positive
tolong fixx bug stuck loading,neutral
gamenya sih seru to tolong di game tower of fantasy servernya tambah jadi gk bisa masukkarna saya percuma download data tof,positive
ok trimahkasih karena sudah dikurangi mb dalam updatenya terimah kasih ya,positive
geme nya bagus tapi ahir ahir ini geme nya sering bug kadang kadang layar jadi item kadang suka gak bisa di gerakin,neutral
game ini sangat bagusgamenya seru banget aku jadi sering main soalnya seru banget,positive
tidak bisa menampilkan stat regional saya,negative
game sangat seru,positive
bagus banget,positive
perkembangan bagus cuma kasian yg ram nya kecil,neutral
maaf ka gemenya nga haram kan,negative
bnyak updet,negative
game perang yg bagus saya suka cuma sering bug,neutral
game ini sedikit bagus tapi seringkali terjadinya bug dan bug,negative
halo pubg tolang kembali kan akun saya,positive
kenapa sekarang musuh datang ngga kelihatan tiba ada di belakang step ngga kelihatan bug juga berat kalau lagi maen game ini tolong di perbaiki secepatnya bro,neutral
kapan snapdragon dapan fps min,positive
tolong zona erengel agak di percepat terlalu lama masihan jalan nya,positive
joss banarr ketika lagi gk mood,positive
sangat bagus dan cocok,positive
game yang sangat buruk divice bagus chipset bagus masa ketemu musuh jaringan tiba tiba naik ngga jelas aja kan seharus nya bukan nya ram pubg turun semakin lancar malah semakin lag parah saran saya update nya lebih baik lagi kalo ngga bisa yaudah ga ush di rilis pubg ini game yang sangat buruk bagi saya dari pada free fire meskipun burik ngga lag kaya game ini,negative
ngelak,neutral
good game,positive
saya melihat ada makin banyak pemain curang dari cara bermain seolah seperti pemain pro tetapi kenyataan tidak saat menembak peluru tersebut bisa kena walaupun sudah menghindar dari tembakan rasanya itu sangat berat untuk gerakan kekiri dan kekananpemain bisa jago menembak dari jarak sangat jauh gunakan red dotdan aim nya juga cepat,negative
good,neutral
gem paji haram,negative
min mabar epep,positive
pas main di untanked war bug nya sungguh bikin kecewa,neutral
eya jaringan jelek nunggu detik lebih ngakak,negative
gem nya sedikit bagus tapi gem nya haram dan terlalu susah dang donlot data nya lamabanget,neutral
is the best for pubg,positive
ema het oh,positive
lumayan bagus,positive
bagus tapi masih ada bug yang harus di perbaiki,positive
pas turun patah ga kenapa napa tau tau udah mati ditembak musuh trus kok servernya aneh banget pas matchmaking jarang ketemu player indo padahal dulu selalu ketemu,negative
bagus,positive
setiap saya di recall selalu bug dlu lah ya,neutral
updet trs,neutral
terlalu banyak bug nya tolong si perbaiki,neutral
game rusak,negative
semakin banyak citer,negative
cocok untuk mengisi waktu luang bagi para perpetualang,positive
game sultan,negative
game haram tapi aku suka,positive
bagus banget,neutral
game ini bagus dan grafiknya luar biasa aku gak sabar main pubg ini cuman tembak tembak biasa tapi juga agak seruyuk instal sekarang,positive
pubg kok pas saya masuk ada bacaan kek ada pilihan gitu kenapa ya,negative
tidak di saran kan untuk hp kentang,positive
game gelo ajg,negative
bug demage bug audio bug spectate dan masih bnyak lagi smnjak dipgang crafton makin karuan malah jadi jualan skin,negative
tncent please kurangin download data nya menj mb mb kenapa gem nya kok kayak gini pas gua squad eh siny low pas gua liat jaringan masih,positive
bagus permainannya,positive
min tolong dipertegas banned player cheater admin ni gimana lihat cheater kagak tau apa udah pakek magic bullet direport berapa kali kagak bisa mana yang ngecheat akun sultan direport sama enggak sama aja tolong dong itu team suruh jeli lihat player pakek cheat,neutral
ni game sebenarnya bagustapi kenapa di harus kan bisa bunuh teman sendiri,positive
gamenya tuh lama terus gak mau selesaiselesai kenapa ya loading iya terus loading terus loading kenapa nih game pubg mobile loading,negative
game murik,positive
kenapa selalu di apdate,negative
tolong ya bug pelurunya meresahkan bug nggak kedengeran stepjejak kaki musuh,negative
bang ad alok cie gak ad alok upss bagi dua,negative
dgfdggddfttsd fdtggstvsnjmgdm saya se yang tidak terlalu fd yang eacvhhrcggafh deus ussy feat,positive
sering terutama saat mau masuk match tdm biasanya musuh nya gk muncul tapi karakter sy masih bisa di tembak,neutral
change pubg for smartphone low end make setting for low end and bring back pubg as long time ago will bring get player pubg lot im sorry my english so bad like pubg now im sorry,positive
lumayan,positive
saya kasih bintang dulu karena saya gagal mendownload padahal saya ingin sekali bermain sama kaka saya jadi saya harus menguras memory dulu biar bisa main bersama kaka sayadan untuk developer game ini saya berterimakasih karena kaka saya bisa bermain dengan tenang walaupun suka ngomong kasar,positive
keren,positive
sekarang hp ram gb sering frame drop,neutral
keren juga games ini tapi opitimalkan ya jaringan games ini,positive
semakin lama semakin banyak even yang kurang berguna sering juga bug step gak kedengeran tiba musuh udah deket,neutral
lumayan menghibur,positive
kok gak ada tombol update sih,neutral
bagus sangat bagus,positive
burik ke epep,negative
untuk pubg mohon adsnya diperbaiki soalnya saya main pake adskadang tuh adsnya jarang gerak pas saya arahin,neutral
sering lag,neutral
buat lu yang hp nya kentang semangat bro,positive
ga ush di taro di android kalo buat pc,positive
tolong perbaiki bug,negative
bagus sihh updatennyatapi plis lah bug nya di kuranginbnyak player ngendok pake bug jd ga seru,positive
ok min,positive
game suka,positive
tolong kembalikan pubg mobile seperti dulu lagi hallo tencent gamer game mu sekarang banyak perubahan toloong tencent gamer please,neutral
map event erangel kuh blank sudah ulang lebih dari realog ttp saja blank dicoba hapus map ttp saja sma alhasil ga bisa mabar,negative
lama masuk arena makin parah,neutral
permainan iniseru,negative
semua udah bagus tapi tolong tambahkan peralatan yang canggih lagi,positive
dlu bintang skrang bintang ajakarena ini game udah gak masuk akal buat di mainkan,negative
dulu suka main tapi gra device jadi gak main lagi skrng udh upgrade tpi kok msih ngelag ngelag sama suka banyak bug,positive
hi pubg,positive
kalau mau beli emot di karakter itu kalau sudah di tekan nanti ada oke atau tidak plis kasih fitur itu saya tadi kepencet emot mana susah lagi dapetin fragmennya,neutral
kenapa gk bisa di hp ram,negative
bagus gerapik ya tapi aku dikatain pubg burik haram,neutral
hadiah nya mengding diperbaiki deh jangan itu ajh lh tentsen,neutral
bug nya sekarang semakin banyak kadang suara step kalah kencang sama suara team kita,negative
suka banget sama game pubgsemua aitem nampak realdetail banget dan tentunya gak burik kaya game sebelah canda ff burwik,positive
halo tancen kenapa setelah saya pembarui knpa tidak bisa saya bukatolong ia jagan kecawakan pemain yang udah lama lalu begini,negative
susah main nya,neutral
woy cok cari match lama banget ajg,neutral
pubg sekarang udh gak kek dludlu yang ram bisa enak main dang sekarang cuman yg ram kek atas yg bisa main enaktolong la tencentn kembalikan pubg seperti dlusaya pensi cuman karna hp saya udh gak sanggup buat main pubg,negative
good game not bad,positive
maaf bintang dulu soalnya kalo update sering lama padahal udah selesai tapi du play store nya masih blom bisa si buka tolong di perbaiki,negative
saya bermain pubg dar ss sampai ss kemarin tap pas saya login akun saya le suspen knp ya kalau bisa balik kin akun gua,negative
mantaf,neutral
gak serutapi seru,positive
ukuran game ini terlalu besar bagi pengguna device rendah seperti saya,positive
makin lama makin kelamaan,positive
sebenar nya seru banget game nya grafik nya juga udah mirip yang di pc cuman masalah stingan kontrol nya itu cukup susah karena sangat banyak jadi agak rumit dan juga waktu permainan nya lumayan lama,positive
kenapa sekarang update phraoh lama bgt gw abis gb buat update udah di update udh download data nya malah di ulang lagi jadi gak jelas emg developer tolong ditinjau,neutral
match making saat solo ranked sangat lama,negative
hahahahahaha hahahahahahahahahahahaha hahahaha hahahahaha hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaahahaha,negative
pubgm the best,positive
game kok keluar asap,negative
bagus,positive
ansar,positive
lumayan lah untuk ram,neutral
gasgas,positive
kenapa di perangkat saya mi lite tidak mendukung fps padahal chipset dibawahnya itu sudah mendukung,positive
banyak juga yg harus di perbaiki,neutral
setelah update malah bnyak bug ga jelasspektator tmn setim ga bisabug suara tembakan musuh kya suara botfps ga stabilpdahal jaringan bagusmemori kosong,negative
knp kaga bisa di install ad yg bisa bantu,negative
pubg burik free fire yang bagus,negative
min tolong kembalikan foto qionglaifellow di map sanhok min,positive
sangat cocok untuk saya,positive
banyak ngebug tolong untuk developer game ini untuk fix bug karena bug nya sangat menggangu sekali,neutral
chess rush kenapa di hapus,neutral
main dah lama makin kesini makin kecil plus nya aja masih min kill tusun min nya gak ngotak gak ampas,negative
aku kasi bintang soalny saat main ketemu lawannya tidak setara dengan pangkat saya agak frame saat war rame jadi aku trus menghindari war biar ngeframe dan kadang ngefreze mohon untuk di perbaikitapi untuk masalah jaringan baik saja oke sekian doang cukup dan terimakasih,positive
aja tapi seru,negative
bangini game kok sering ngebug,neutral
banyak bug udah relog beberapa kali masih bug haram,negative
update sekarang ini masih banyak bug dan cheater ya belum banyak di tangani serta frame drop juga belum di benarkansemoga update bisa di perbaiki,neutral
alangkah baiknya jika ukuran update sedikit dikurangi masa iya setiap update file yg di download semakin besar,neutral
bagus tapi banyak kandungan nggak usah terlalu banyak kandungannya,neutral
buruknya banyak cheat,negative
gila datta nya cok gede bettolong lah di kurangi dattanya makin kesini makin gede dattanya,positive
kapasitasnya jadi masalah buat android yang menengah ke bawah,neutral
manga pa pubg selalu loding ketika login padahal kuota baru beli,negative
untuk android mengapa sering terjadi force close saat pertengahan game apakah pubg belum kompatibel dengan android,negative
gamenya bagus banget tapi gak ada eskepal,positive
saya suka pubg mobile tp makin lama kok makin berat kalau setiap ganti sisen begini lama off trus,neutral
sy kasi bintang duluknp gem by ga bisa di buka di suru download obb servismaksut by,neutral
versi skrg makin banyak bugdownload system resource pack stuck di mbtapi download jalan teruskuota habis sedangkan download ngga selesai selesai,neutral
good,neutral
tolong turun kan mb,negative
aku berharap lebih pada lobbynya,neutral
saya cukup kecewa karena dalam game ini hadiahnya sangat sulit didapatkan sehingga membuat saya cepat bosandan terpaksa saya hapus game yang telah saya mainkan selama lebih tahun,neutral
gamenya bagus,neutral
gila game nya pemeresan item nya mahal semua,negative
gem ini bagus sih tapi ngelek udah bagus wipi aku atau kuota,positive
saya kurangi bintangnya karena ada kendala mengapa setelah update tidak bisa login facebook mohon batuannya,negative
