content,polarity,label
game bug jelek kali match matching kelayar utama masuk pertempuran ok masuk mati dibunuh bot kadang player macet banget mengesalkan banget fps bagus lancar mengalami terima kasih,-0.12222222222222222,negative
masuk akun,0.0,neutral
cheat danang teman,0.0,neutral
main cheat pakai cheat akun banned sehat,0.5,positive
game bagus gema,0.14999999999999997,positive
game anjing masuk menghabiskan kuota download giga byte,-0.4,negative
update tulisannya mega byte ruang penyimpananku giga byte selesai notifikasi ruang penyimpanan,0.0,neutral
bagus,0.7,positive
bagus mainannya,0.7,positive
knock squad soon mengurangi poin pelit berkah kaya,0.375,positive
akun hack laporan banget prosesnya tinggal lepaskan telepon twitter hack,0.2,positive
force tutup giga byte pengaturan low,0.0,neutral
orang meninggalkan pubg pembaharuan menambah ukuran aplikasi malam uninstall pubg handphone berat selamat tinggal selamat tinggal pubg,-0.2,negative
kembalikan pubg zaman admin,0.0,neutral
bagus game,0.14999999999999997,positive
permainan bagus maaf developer mega byte tolong kurangi sinyal lancar skin senjata keluhan mengecewakan player pubg game orang berita bermain survival bertahan hidup terima kasih game,-0.17142857142857146,negative
mantap suka,0.8,positive
game anjing,-0.4,negative
bintang glacier main musim,0.0,neutral
kasih bintang bug terjun mendarat memegang tali terjun payung tanah menyosor senjata ambil musuh mengambilnya duluan tolong perbaiki bug meresahkan playernya tolong developer pubg tolong perbaiki bugnya sekian terima kasih pubg,0.375,positive
tim pubg mobile terhormat mohon rekan tim kompetitif beban menyusahkan tim konsekuensi kali bermain teman main mengganggu push rank tdm pertandingan selesai left mohon konsekuensi kali merasakan player nyaman game terima kasih,-0.43333333333333335,negative
game berat device seram,-0.30000000000000004,negative
lumayan biar pengalaman,0.3499999999999999,positive
download game lambat tolong dipercepat lag emosi,-0.30000000000000004,negative
kendala bug perbaiki metro royale arena cheat mohon perbaiki bug developer,0.0,neutral
fornite pubg,0.0,neutral
android force tutup pertengahan game pubg kompatibel android,-0.2,negative
game update hancur sinyal normal lag parah bug turun,-0.13518518518518519,negative
bagus menurutku,0.7,positive
kecewa login suruh akun melanggar peraturan game,-0.575,negative
tim pubg mobile terhormat mohon rekan tim kompetitif beban menyusahkan tim konsekuensi kali bermain teman main mengganggu push rank tdm pertandingan selesai left mohon konsekuensi kali merasakan player nyaman game terima kasih,-0.43333333333333335,negative
bagus game uc habis isi,0.14999999999999997,positive
maaf bintang masuk klasik menunggu menit masuk mendarat tolong server asia perbarui ok masuk,0.04166666666666666,positive
pubg update lag uninstall penggemar rating turun admin tolong dikondisikan kecewa,0.0,neutral
tolong kali skin royale pass musim adakan skin mobil motor banyakkan gantungan tas peringkat skin mobil motor golden peti aduh,0.0,neutral
seru merusakkan,0.0,neutral
download peta,0.0,neutral
grafis bagus mendukung handphone spesifikasi kentang biar pemain,0.475,positive
bintang bicara seseru,0.3,positive
awas sule,0.0,neutral
sinyal merah uninstall,0.0,neutral
perbaiki bugnya update bug bug,0.0,neutral
pakai wifi masuk loading screen giga byte mohon bantuannya,0.0,neutral
update ulang bermain game menu utama handphone,-0.11666666666666668,negative
idola,0.0,neutral
banyakkan musuh chear,0.0,neutral
update berat permainan frame lag bermain asyik,-0.05000000000000002,negative
suka game menyesal,0.0,neutral
game bagus keren banget berperang mohon bug diperbaiki,-0.025000000000000022,negative
tolong bugnya diperbaiki,0.0,neutral
download niatnya nostalgia maaf login facebook gagal kecewa player old main pubg,-0.3833333333333333,negative
game noob,-0.4,negative
download,0.0,neutral
tencent terhormat tolong bot tertibkan perang suka mengganggu bot,0.0,neutral
login bacaan nama taken,0.0,neutral
pubg mobile game normal push rank berat main semalam soon turun,-0.3125,negative
berhenti memainkan game alasan device mendukung saran kurangi update kembalikan pubg mobile dimainkan device terima kasih,0.0,neutral
anjing download kesuwen,0.0,neutral
game bagus menguras memori,0.14999999999999997,positive
tolong bugnya perbaiki update bug tembak musuh sinyal enak hit parah bugnya parah,0.35,positive
halo paman mohon maaf pemain game mega byte kecilkan biar main tolong kecilkan mega byte anak anak bakar,-0.4,negative
pakai tombol fitur otomatis marks loot annoying suara got suplai feels many player feel uncomfortable,-0.3,negative
mohon sinyal diperbaiki sinyal bagus lag parah game play bagus player ramah kadang kadang grafis high definition mengeluh sinyal kadang freeze gamenya memuas ringankan data memori server pindah server,0.29071428571428565,positive
kecewa banget pubg barusan update malam suruh update banget buang buang kouta,-0.75,negative
game grafis buruk free fire,-0.23333333333333328,negative
bagus download suka bug kakak,0.7,positive
admin update macet,0.0,neutral
halo developer game bug lumayan sinyal turun langsung gerakkan tombol saran update perbaiki,-0.10185185185185186,negative
frame drop,0.0,neutral
game bermasalah,0.0,neutral
aneh pubg main lancar banget jam jam login pubg force closed,0.12333333333333334,positive
mohon perbaiki sinyal lobi game,-0.4,negative
main enak enak update bug admin tolong perbaikannya,1.0,positive
bintang bintang gara firaun hahaha,0.2,positive
haram haram free fire mobile legends,0.4,positive
jelek mantap,-0.6999999999999998,negative
halo developer permintaan saran tolong diadakan fitur hapus pubg permanen jeda menghapus popularitas rekan rekan menghubungkan akun gmail sosial media jeda alasan persetujuan individu,0.016666666666666666,positive
game terbesar saingan free fire,0.0,neutral
update aneh recall bug random sinyal bagus musuh temannya kaya terulang ulang jalan,0.13124999999999998,positive
perbaiki bugnya,0.0,neutral
tolong perbaiki bug,0.0,neutral
bermain game jelek coba handphone sinyal buka game pubg mobile jelek bintang ajar,-0.44999999999999996,negative
bug game setan,0.0,neutral
gamenya bagus kasih bintang,0.26666666666666666,positive
game jelek,-0.5499999999999999,negative
bug,0.0,neutral
pubg mobile hapus fitur gambar bibir ok,0.5,positive
wana tantangan,0.0,neutral
semenjak update perangkat lunak aplikasi banyakkan frame bug koneksi stabil update biar hilang handphone koneksi sinyal lancar game,0.4,positive
visual banned mantap conqueror push pakai visual pantasan rating turun serius menangani cheat otomatis aim dinding pelindung jump shot tambahkan skin damage hahaha,0.0066666666666666706,positive
permainan menarik fantasi tolong perbanyak datangan event,0.04999999999999999,positive
pubg masuk bacaan pilihan,0.0,neutral
game jelek,-0.5499999999999999,negative
main hapus sanggup,0.0,neutral
ok says bagus,0.6,positive
game munafik game mobile legends bang bang lagnya aneh aneh disaat perang koneksi loss sinyal bot mainnya serasa tentukan menang kalahnya biar penasaran mainya,0.061111111111111116,positive
tolong tencent kasih skin gratis,0.4,positive
kasih bintang memuaskan bug,0.5,positive
perbaiki analog lepas tutup come back,0.0,neutral
bagus,0.7,positive
bug fixed,0.1,positive
bug,0.0,neutral
maaf kakak kasih bintang gema grafis buruk layak mainkan anak suara dengar anak anak suara hati,-0.21666666666666662,negative
game bagus kadang karakter terdiam geser turun lag banget handphone mohon perbaiki terima kasih,0.06888888888888886,positive
permainan download bilangnya data mati data hidup mengecewakan,-0.4000000000000001,negative
data download peta muncul bermain,0.0,neutral
turun bintang semungkin jelek,-0.5185185185185185,negative
meet much musuh lag,0.2,positive
tolong bug reload perbaiki,0.0,neutral
anjing banyakkan dagang baju bodoh kualitas sinyalnya baguskan anjing,0.19999999999999998,positive
admin tolong dipertegas banned player cheat admin lihat cheat pakai magic bullet laporkan kali cheat akun sultan laporkan tolong tim suruh teliti lihat player pakai cheat,0.2,positive
bagus kadang frame drop,0.7,positive
masuk gamenya,-0.4,negative
game berat membosankan,-0.5333333333333333,negative
maju seru keanehan cheat dimana terkadang bug muncul,0.4,positive
game seru,-0.05000000000000002,negative
habis match loading main kejadian terulang,0.0,neutral
bagus keren bug,0.5249999999999999,positive
seru update event malas main pubg bawa senang pakai update event beli skin mahal mahal kasih harga normal laku laku mahalkan harga skin sesuaikan harga gila semahal orang update berkali kali event,1.1102230246251566e-17,positive
gamenya bagus update berat handphone,0.033333333333333305,positive
sulit log rumit,-0.5,negative
event acaranya lumayan menarik pengoptimalan device low end,0.4,positive
game jelek,-0.5499999999999999,negative
game jelek,-0.5499999999999999,negative
akun masuk update login tolong diperbaiki pubg kesal,0.0,neutral
game bagus berat malas handphone pubg game penuh isi game hapus salah game,-0.19,negative
event berguna bug step terdengarnya musuh,0.35,positive
game bagus keren,0.3333333333333333,positive
update peta bambang boros berat event tinggal update event skin update lebay giga byte nyaman main pubg,0.1,positive
game seru,-0.05000000000000002,negative
terbaik terbaik,1.0,positive
download update dimainkan,0.0,neutral
hai akun masuk,0.0,neutral
krafton pelit kasih skin,0.0,neutral
mantap game bug,0.2,positive
fungsi blankpink game beli baju langganan perbulan,-0.4,negative
game berat bug,-0.30000000000000004,negative
rusak mata mata minus anjing,-0.1,negative
lag download urung,0.0,neutral
berat,-0.2,negative
bug suara langkah kaki terdengar,0.0,neutral
hahaha,0.0,neutral
bug hai,0.0,neutral
pubg update musim tolong tema livik ubah pubg pubg kenangan pubg tolong,0.0,neutral
perbaiki koneksi biar stabil biar frame update handphone kuat butuh kenyamanan bermain berganti perangkat mahal,-0.033333333333333354,negative
beliau,0.0,neutral
good game,0.14999999999999997,positive
kasih bintang mencoba bagus ganti bintang moonton,0.6,positive
gamenya bagus suka lag tolong solusinya suka patah terkadang,0.14999999999999997,positive
game bagus seru berat ukurannya update,0.09999999999999996,positive
bintang,0.0,neutral
pubg loading kali bro,0.0,neutral
tolong developer sinyal handphone penyimpanan handphone giga byte chipset mediatek helio melaporkan mengalami lag patah terkadang suara error lag game tolong perbaiki developer orang sederhana beralih spesifikasi handphone mohon kerja terima kasih semoga terselesaikan handphone low spesifikasi,0.0,neutral
game haram,-0.4,negative
berhubung hoki bundle mumi kasih bintang,0.0,neutral
game berat everybody,-0.30000000000000004,negative
main teman seru handphone kuat,0.375,positive
giroskop pilih handphone intinya sanggup,0.2,positive
ok,0.5,positive
bagus banget,0.7,positive
jelek,-0.6999999999999998,negative
game anjing,-0.4,negative
pubg mobile setan pengaturan grafis rendah lag jumpa musuh enakan mobile legend,0.19999999999999998,positive
frame asyik perubahan,0.3,positive
bagus seru,0.5,positive
permainan sulit,-0.45,negative
gamenya lumayan bagus,0.18333333333333332,positive
bagus,0.7,positive
gamenya jelek banget grafis buruk bohong game keren banget kaku efek efek suka gerakkan game plagiat,-0.24999999999999994,negative
halo developer bug bug ultimate rank masuk laga pertandingan kontrol terapkan pengaturan kecewa mohon perbaiki terima kasih,-0.5166666666666667,negative
download menit berhenti jalan game osmosi,-0.4,negative
pembaruan sulit login pakai email salah sandi percobaan menunggu menit,-0.5,negative
mengerti maininya sumpah grafis buruk,-0.3499999999999999,negative
bagus,0.7,positive
mencoba,0.0,neutral
halo unbanned akun pubg,0.0,neutral
pubg tolong match sesuai kill death rasio tier main tier crown isinya orang kakak,0.0,neutral
harap pubg item parasut lompat helikopter,0.0,neutral
mega byte turunkan minimal biar lag semangat ganti kaya free fire grafis buruk lag lancar handphone iphone harga,0.21875,positive
handphone kentang main developer,0.16666666666666666,positive
tanggal terbaru meresahkan bug pemain sulit menetralisir,0.0,neutral
ok,0.5,positive
sinyal server asia jelek banget anjing,-0.3499999999999999,negative
game bit pintu maksimal grafis buruk,-0.36666666666666664,negative
babi selesai update restart anjing,0.0,neutral
malas download,-0.25,negative
mantap wow,0.45,positive
bosan handphone ya coba,-0.4,negative
pubg bagus,0.7,positive
suka seru,0.3,positive
mantap,0.16666666666666666,positive
permintaan tolong dengarkan keluhan player perbaiki secepat anggap kerja pemain setia kenyamanan bermain game,0.0,neutral
saran server ganti menyulitkan ganti server menunggu ganti server,-0.5,negative
suka permainan,0.0,neutral
bagus asyik tolong kurangi kapasitas datanya,0.5,positive
game bagus grafis buruk free fire,2.2204460492503132e-17,positive
game grafis buruk pintu,-0.26666666666666666,negative
kasih bintang game maksimal,0.04999999999999999,positive
lumayan,0.2,positive
kali main pubg,0.0,neutral
jelek,-0.6999999999999998,negative
coba,0.0,neutral
update berat pakai pengaturan parah game payah pantasan rating ayo cek game,-0.5,negative
tolong perbaiki bug admin,0.0,neutral
semenjak update game sinyal stabil download peta tolonglah game perbaiki biar semangat main,-0.4,negative
suara didalam game orang tolong diperbaiki,0.0,neutral
