content,sentiment
"4 tahun saya bermain pubg, di tahun 2022 ini saya sangat kecewa dengan kendala yg saya alami di game. Frame drop yg sangat tidak wajar saya alami, jaringan kencang sekali pun tetap saja framedrop yg sangat parah saya dapat. Device saya termasuk sudah mendukung bermain game² berat. Disaat main squad kalau solo aman, sepertinya server asia pubg sekarang ini kurang bersahabat, kendala ini membuat banyak player yg bosan untuk bermain kalau mereka terus mengalami framedrop.",neutral
Kakk tolong dong kalo tim kita ada yg mati bisa di idupin sama tmen yg hidup nya plss kaaa hhe kaya ff dong🗿,neutral
Seru,positive
Game nya seru,positive
Kenapa pas di gamenya englag,neutral
Gua kurangin naikin,positive
Saya main udh hampir 3 thn pas ganti hp oppo A53 ram 4 bisa jelek bngt yaaa grafiknya,neutral
Karena ngeleg,negative
"Game nya mantap aku punya di PC tapi kalo PC ga bisa di bawa kemana-mana ni game no1 TPS android dah, tapi saran untuk grafik kan aku sering pake ultra setiap 6 Mentit lebih langsing frame tolong Dev di benerin 🙏🏻😁",positive
Game rusak!!!!!!?????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,negative
"Makin lama makin rusak bug makin nambah makin ga jelas sya main dari season 14 bukannya makin baik malah makin nambah bug nya gimana sihh , di updetan selanjutnya mohon di perbaiki",neutral
"Bagus sih, cuman pas aku mau ambil senjata knp malah keluar sendiri ? Mohon d perbaiki ya.",negative
Game nya bagus tetapi kalo mesti dah lete game dan gua udah kill 4 mesti kok nambah nya 4 doang kon,positive
"Knp selalu sial? Zone di musuh trus,dapet loot jelek,musuh jago hah?",negative
Tolong dong suka ada bug loh masa turun di bawah malahan naik pesawat terus mati ga lucu anj,neutral
Game bapak gw,positive
"Tolanglah pubg mobile , kalo saya gacha x suit iredescence ndak pernah dikasi bajunya padal pengen banget punya bajunya",positive
Sial mulu gw maen ni game,neutral
"Saya sudah beli kartu rp, kok skrng gk ada di inventaris? Apa harus top up lg? Rugi!",neutral
Game nya lumayan seru dan enak aja gitu,positive
Saya kasih bintang 4 dulu karna saya mau mode yang zombie itu kalo bisa boleh 2 yang survival sama yang kill zombie klo kna berubah tolong kasih itu saya soalnya suka banget tolong ya ada 1 lagi saya mau yang klasik ada spiderman nya tolong ya pls klo udh saya kasih bintang 5,positive
"update 2.1 gabisa masuk ingame, sama aja gak main asu",negative
Baru mau nyoba sih,neutral
Mantep juga,neutral
Meledak pubg,negative
Bagus bangget semoga bug atau chet cepat terselesaikan,positive
"Cuman mau ngapresiasi aja buat pubg,sebenarnya makin lama makin berat di device ku yg udah mulai gak support, kadang main sama temen jadi iri kadang gak ada yg mau di ajak Mabar,mau beli device baru sadar kalo buat kuliah uangnya ,tolong buat Tencent updatean yg akan datang jangan terlalu berat kalo bisa buat yg support untuk hp ram 3,Terima kasih",positive
Bayak bug nyah tolong benerin bug nyah soal yah sayah di. Lobi mauh main tapi ga masuk ke permainan nyah suka ngeleg padahal jaringan. Bagus tolong benerin. Lama lama. Uintal dah nih gem ☹️,negative
gemenya jelek banget,negative
Sangat seru dan menegangkan ini memberikan pengalaman yang sangat saya inginkan dalam bermain game,positive
Baru dwonlod lgi klo bagus aku lnjuti ngeruss gaesss,positive
A.k.a pake kambing nyesel,positive
Event Recall Livik ngbug terus & klo mati spactator teman malah maju mundur doang mending yg dulu,negative
Saya tidak ikut ikut wkwkwk,positive
Oke mantap,neutral
Kalo bisa gamenya di kurangin memori internal nya agar pemain old bisa come back semoga Tencent memperbaiki game ini 🙏,negative
"Tolong pihal dev untuk benerin bug setelah update an ini seperti. 1.saat pergantian membidik dan tidak sepertiada delay yg ganggu 2.suara kendaraan dan step musuh kadang hilang 3.terjadinya ping naik saat in game namun normal saja saat browsing 4.notif saat knock/ membunuh musuh terkadang delay Itu yang saya rasakan di updatean kali ini, mohon segera di perbaiki",neutral
Bagi yg punya game ini tolong dong punya ku jangn di kasih waktu mask setiap logen waktu pemain anda habis kta nya gimana mau mainin klo baru logen wktu nya abisssss pelissss Helo pubg kenpa ni punya saya abisss apded kok susa main nya ngelek dn gerafix cacat mohon bantuan nya. Maaf kenapa ini pubg sya abiss di apdet kok gak bisa di buka mohan bantu anya pak,neutral
"Capek gw udh ah,pubg gk asik sekarang",positive
Tolong MB nya di kurangin karna aku kasian yang kota nya dikit dan yang hp nya masih sama orang tua nya🙏🏻🙏🏻🙏🏻,negative
kenapa sih ya ampun Tencent baru tadi download filenya barusan suruh download lagi abisin kuota lah tolong lah Tencent perbaiki lagiii!!!!!!!!!,negative
Lama banget matching sampe 10 menit,neutral
Saya sangat suka,positive
"Terlalu banyak updatean, banyak makan memory juga",neutral
"Skrng udh sering ngebug klo lg tdm, susah bgt klo main sambil ngebug gini",neutral
Gue kadang-kadang masih main walopun hp gue cipsat nya midiatek helio p35 gue paksa hp gue buat mainin ini games,positive
Jelekqa,negative
"Mau unbind aja dipersulit..keburu hilang akun saya, untuk melepas platform harap dipercepat,jng dibuat menunggu 30 hari lebih bru bisa diunbind",negative
Game nya sangat bagus,positive
Update mulu..tpi makin lmaa makin Hancur kualitas nya..,negative
Ini game yang samngat bagus,positive
Pzxqwryuiopasdfhchfhfhxhiphfhghf Fufhfutigigiwfhufuigighigjugjgighugjjggvghhggvvgggggghhhhdxc xbbehhehehdhdhhehehdhehhehehehehehehhehehehehhdhhdhdhhdhehdhhhdhdhhdhdhdhdhhdhdhdhdhdhehhehdhhehehhdhdhhdgdggdgdgdgdgdgdggdgdgdggdgdgdgdgdggdgdgdgdggggdgdgdgdgdgdgdgsggdgdgdgggdgsggsgdgdg Bbbfbdbhdhehnenehhejehehhrjrhdhdhhfhrhhrhrhrhrhhdhdhjejehdhjdhrhhdhbv ccvcvvvvbcbbdhdhdhdhdhdhdhdhdhdhhdhdhdhdhdhdhhhfbdvvdvdvvdvdvdvdvvdvvdvdvbdbbdbsksijsbdbdbhdjejjdhdbdbbsbsbbsbshwjjsbsbbbcblhhcjlcdjgxkjfxjfxkdvdv,positive
"Banyk bug dan cheater di Ace master, saya laporkan dan bnyk yg ke ban",neutral
Sangat menarik,positive
"Ini game sangat bagusss sekali,namun keseringan banyak bug.tapi gak papa",positive
Untuk rantingnya maaf saya kasih tiga dulu dan tolong di betulkan bugnya karna suara langkah kaki musuh tidak terdengar kadang langsung mati karna ga tau kalo ada musuh di Deket kita 🙏,neutral
Gg gamingggggg seruu,positive
"Hai developer yang terhormat , saya ingin menyampaikan saran saya untuk game anda untuk memperbanyak skin gratisan dengan menjalankan beberapa misi,karena saat ini untuk mendapatkan skin harus mengeluarkan uang , tolong kasihani para free player, terimakasih 🙏.",neutral
"Metro royal ilang, tolong kembalikan metro royal mode kesukaan saya .. saya main pubg hanya di mode metro royal🙏",neutral
"Saya sudah mendownload semua data nya, Ketika saya login kembali, Data2 nya hilang semua, Kembalikan kuota saya 5gb",neutral
Admin nya ga asik 🗿,negative
Bagus gem ini ya,neutral
Terlalu nge lag,neutral
Sering leg,negative
Gamenya dh bagus tapi tolong ringankan lagi game ini kasihan hp kentang!!!,positive
Lebih bagus dari pada gem burik gak ada pintu,positive
Saya gk bisa masuk k metro,neutral
Kenapah saat login nggabisa masuk tolong diperbaiki 😢😢 akun saya akun guest udah bisa masuk tapi ngga bisa main😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,negative
"Kok kata orang2 ini game haram ???.hey buat kalian yang bilang ini game haram gw mau tanya emang di ml,ff,cod mobile ada logo halalnya ha??.g ada kan ? Emang orang sinting yang bikang pubg game haram",neutral
Good game,positive
Saya coba dulu ....karna saya lebih suka main yg lite,negative
Kejadian tadi malam Akun saya di blokir selama 7 hari dan semua manfaat di tangguhkan.. Atas tuduhan membentuk squad dengan cheater! Buat admin pubg mobile nih saya membentuk tim itu melalui fitur UNDANGAN TIM CEPAT LOKAL yg disediakan sendiri oleh pubg mobile ! saya tidak terima aku tangguhkan dengan alasan pembentukan squad dengan cheat..padahal saya tidak tahu..padahal pendeteksi cheat pubg yg lamban sehingga kami sempat bermain beberapa macth..saya yg tidak tahu apa2 merasa dirugikan,negative
"Saya harap developer dapat menambahkan fitur untuk membatalkan reload atau settingan untuk mengubah setelan supaya tidak menjadi auto reload, karena pada beberapa situasi dapat sangat merugikan. mohon didengar terimakasih",positive
No komen,positive
semua data sudah di download tetep saja tidak ada map yang muncul saat bermain,negative
Gem harah wkwkwj,negative
Gemmm haram banget,negative
Sangat cocok untuk saya,positive
Kenapa updatean yang baru ini jadi nge lag.. padahal yang kemarin udah agak mendingan,positive
Game hd Sayangnya HP gw kentang,positive
GAME NYA SERU BANGETTT JADI KECANDUAN DEH SAMA INI GAME TAPI PERBAIKI BUG BUG NYA BANG,negative
"Maaf karena saya beri rating 2 karena terlalu lag untuk memasuk ke server padahal sudah memakai wifi, paket data tapi masih lag",negative
Game bagus pubg The best,positive
"Tolong ya Developer Jaringan saya 4G+ dan HP saya penyimpanan nya masih banyak Cuman Ram HP saya ini 2GB, chipset mediatek helio G25, dengan ini saya ingin melaporkan bahwa saya selalu mengalami Lag dan patah"" Dan terkadang seperti ada suara error di waktu lag game nya Tolong segera di perbaiki ya Dev saya orang sederhana ga mampu untuk beralih Spek HP yang lebih tinggi dengan ini saya mohon kerja samanya Terima kasih semoga semua yang saya sampai kan dapat terselesaikan 🙏.. HP saya low spek",positive
"Gamenya sudah bagus,tapi kalo soal main dengan WiFi sinyalnya sangat wow (jelek)",neutral
Makin lama makin lag padahal dulu sama sekali tidak ada lag sekarabg justru jauh lebih lag di bandingkan dulu sepertinya aku harus membeli hp baru😥,positive
"Punya q k banned(10th) gara2 lupa matiin cheat nya, awokwowkwoka Asw",positive
Tutorial dapet awm,positive
Tidak merasakan pugb yang dulu .. Sekarang banyak cacat nya,neutral
Haram broo,negative
"Hp uda ganti baru download Ida ribuan kali, tapi tetep aja leg dan bugh, pas mau nonton musuh , musuh nya ngefrem di situ aja jalan nya padahal signal full, mohon beri tau saya apa saya yg salah dalam bermain.",neutral
Dah di ban juga akun FB saya 🗿,neutral
Mhon maaf ya sya ikut ikutan mngulas tpi sya sdah download berkali kli tpi kok gk bisa mhon di prbaiki,negative
😊😊😊👍👍👍,positive
Tolong dong tencent gua udah download semua udah reload berapa kali tapi tetap aja suara kendaraan mobil gak ada tapi kalau motor ada gimana ceritanya,neutral
Game sangat bagus dan ada pintu,positive
Nostalgia bat,positive
B aja,negative
Baik,positive
"update selanjutnya tolong adain tembak musuh dalam kendaraan di mode training min, buat latihan aim ketika nembak musuh di dalam kendaraan yg sedang melaju.",positive
"Gamenya bagus, grafik hd, namun tolong kurangi sedikit ram agar pengguna android dapat bermain secara signifikan, dan pengomtimalan size pada perangkat android agar lebih nyaman dan tak terjadi frame berat pada ram 2/3. Terimakasih",neutral
Mantab,positive
Game ini ada sedikit masalah kenapa akun aku yang dulu hilang padahal hp aku lupa sandi terus ke reset nama akun aku yang dulu Abyan800 yang sekarang Abyan80 tolong kembalikan akun aku yang dulu kalo ngga aku kasih bintang 1,positive
"Giliran di uninstall malah update besar"" RAN + banyak event . Pas di donwload lagi malah udah habis event nya -_ . But well pubg memang gak pernah mengecewakan pemain nya sih, dari 2018 main gak pernah mengecewakan . Semoga kedepan nya makin bagus 😁👍",positive
Cobain dulu dech nnti kasi bintang5 ya,neutral
Mantap,positive
Gme nya kren.grafik ny lumayan bagus Trmakasi yg udh bikin apk ini Semoga rezeki nya lncar🙏,positive
Baru mau coba,neutral
Kenapa saya ngga bisa login aku pubg saya melewati facebook,negative
Prosesor Snap 845 Frame Drop,neutral
can you add friendly fire in PUBG Mobile? if you can thank you,positive
Saya harap jangan terlalu banyak update lah bukan karna hp kmi gk sanggup tpi bosan sama yang bentar² update jadi lah PUBG yang dulu hanya update di saat mau season aja lah.,neutral
Bintang 3 dulu baru main sejak 2018 pensi,neutral
untuk scope x6 kadang gak bisa diubah jaraknya khususnya kalau lagi dimap livik kenapa ya?,positive
"Bagus sih, tapi gak ada alok sama alucard",positive
"Buat DEVELOPER cintaku sayang ku may bebku🤣🤣🤣🤣:tolong klau gamenya di download klau bisa di percepat biar gue cepat mainnya🤣 penasaran gue cokkk biar banyak paket gue yang hbs yang penting bisa cepat main gamenya kayanya seruh tuhh main gamenya penasaran gue cokkk klo bisa di percepat dongg ya ampun dahhh lama kali gue nunggunya sampai matahari bersalju anjir,🤣🤣",neutral
Tolong dong download resource bisa di pause 🙏🏻,neutral
Tolong dong itu bug pick kiri sama pick kanan nya di hp saya poco m4 pro 4g itu pick kiri sama pick kanan nya udh saya ubah ke mode tahan tapi kok ngga ngaruh. tetep aja masih di mode ketuk tulisan nya aja yg mode tahan tapi itu sebener nya mode ketuk tolong dong defloper ini di benerin saya jadi malas main game pubg saya udh main dari season 1 bug ini mengganggu sekali mohon respont nya🙏,negative
"Min mohon ma'af, saya kan login pakai fb, fb saya hilang, tapi saya masih ingat id pubg nya, bisa di pakai lagi ngga tuh, atau sekalian bantu balikin lagi akun saya yang di curi😇",negative
Bagusnya hilangkan aim assist pada mode ranked,positive
Tolong pokus di gameplay dulu jgn skin Mulu yg di utamakan bug makin parah,negative
"Update yang versi 2.1.0 kox blm ada ya, katanya tersedia hari ini, tapi d sini kox masih yg versi 2.0.0 hari ini nya kapan oey",neutral
Hiburan bget,neutral
cringe,negative
Bagi bangat,positive
Bugnya tidak ngotak lagi asik main tiba2 gak bisa gerak bikin mati konyol sumpah.,neutral
Kok gw pas baru mau main keluar mulu terus ada tulisan pubg mobile telah terus berhenti perbaikilah gw nak main semoga di perbaiki ya🙂,negative
Uda ku n download tapi gsk bisa,neutral
"Jaringan stabil tpi di akhir2 game Frame Drop, parah betul skrg pubg🤮",negative
Game bapak gw,positive
Bagussssss,positive
Udah bagus sekarang tinggal cheater wall hack yg belum semua kena sepertinya,positive
Mengapa tidak bisa dimainkan,neutral
Masih banyak pemain curang.boss,negative
Entah mengapa baru kali ini server benar² rusak. Ping sangat² tinggi. Mohon untuk mengelola server lebih inten lagi,neutral
game terlalu sulit untuk anak usia 10bulan kandungan,positive
abdet semakin susah,negative
Knpa obb nya GK bisa di download pake data seluler knpa harus pake wifi,neutral
Durasi pertempuran 8x8km diturunkan 20 menit baru saya main lagi 😌,neutral
Saya cuma mau nanya ni pakai gfx tool aman gk,neutral
Wah ada yang kurang kayak nya to long di upted yang bags lagi😭,neutral
"many bug plis fixed,",neutral
"Update teros ampe jebol ni game. Di playstore update, dah kelar update lagi di dalem.",positive
Kezelll,positive
"Saya menginginkan map baru, karena map sekarang mulai membosankan dan terlalu monoton",positive
Tinggal Main Protess,negative
Bagus dh game nya,neutral
"Min mau tanya, untuk ukuran game nya brpa ya? dan support gk main di hp vivo Y21?",neutral
"Bagus , tapi mengapa saya tidak bisa mendownload nya?.",positive
Games ini sangat bagus y temen temen,positive
Kenapa akun Facebook saya tidak bisa dimasukkan lagi,neutral
Tapi bagus sih game ini kok ada itu ya badahal aku susah donglod,negative
Game jelek,negative
"Kenapa game ini gak ada pintu sih ,tolong lah cari tukang agar ada pintu",positive
Saya ingin Pubg Seperti Dulu,negative
Tolong servernya di perbaiki masih saja lag dalam bermain,neutral
"gjdi mvp, gegara kalah damage doang",negative
Hm saya suka sih dari grafiknya,positive
TOLONG PERBAIKI (REQUEST TIMEOUT / WAKTU PERMINTAAN HABIS),positive
Terimakasih banget ini game pubg sudah temanin gw dulu gw jago banget main pubg tapi banyak banget bug seperti bug jatuh ke bawah,positive
Lambat banget math making nya jadi mbosenin lama nunggu gak mulai mulai,neutral
Sering banyak bug dan eror mohon di perbaiki padahal apk yg lain sudah tidak ada yang berjalan,negative
