content,sentiment
performa buruk perangkat menengah kebawah harap game diperhatikan optimasi ramah perangkat,0
alangkah baiknya ukuran pembaruan dikurangi iya pembaruan file mengunduh,1
most of pemain cheat knoq lari sungguh fast tolong menghormati competitive pemain,2
game haram,1
bagus,2
game seru ayo mengunduh,2
bagus,0
maksudnya tunggu login,0
hilangkan bug game biar peminat game pubg mobile,0
bagus,2
kasih,1
bagus gamenya seru bot,2
bagus pembaruan terbaru memaksa orang pembaruan smua orang ram ponsel pilihan pembaruan dn,1
koneksi hilang in game lobi bug bermain team deathmatch,1
game bagus sekalinamun keseringan bug,2
game bagus,2
bagus bos game kekurangan kena tembak mengobati melawan sayang bos,1
saran pemain kurangi kapasitas perbaiki bug pembaruan buruk kemajuan game,1
maaf pengembang sayangnya memuat data meresahkan loadingnya jam pubg mobile bagus loadingnya mengunduh game pubg mobilenya,0
pubg berat diram berat mohon ringan biar nyaman mainnya,1
maafgame favorit pubg mobile menyukai game kekurangan mengeluh bug mengalami mohon tingkat kelancarannya,2
permintaan seniper barettaspr bikinan indonesia game orang indonesia main pubg apresiasi,2
ya habis medan peranguntuk lobi,1
ramah ponsel umbi umbian,1
semenjak pembaruan jaringan stabil turun,1
mengunduh game game rusak ya,0
suka game pubg bohong,0
rip,1
akun retas pubg mobile mengembalikan akun retas aman main game id,1
game haram,0
nyobain,1
game sinyalnya tolong perbaiki jaringan sinyalnya,0
tolong garena pervaiki bug langkah kaki ngedengar,1
kurangi peringkat bintangnya pertandingan adil tier gold ketemu musuh tier crown,1
pubg berat game pengguna iphone keterbatasann tolong tencentsaran sayang heanpone,0
ok hiburan,2
nostalgia,2
saran tingkat infinite tolong kurangi sember daya peminat bermain game ya tingkat infinite,0
pubg,0
kecewa main musim musim pembaruan bantu rentri bs dibuka musim sembilan,0
bug tolong perbaiki admin mengganggu pengguna,2
terhormat tentcent segi permainan bagus segi hokiannya tolong diringkatkan ya,1
berat admin tolong berat berat ponsel spesifikasi,0
pembaruan kompensasi pembaruan pelit skin diwaktu permanen beda versi koreanya skin gratiskan mudah pelit,0
good game buka,0
bagus good game,2
tolong perbaiki bug,1
aneh yapadahal jaringanku bagus gagal masuk server akunku bagus kembaliin mohon perbaiki,1
bug acara tolong perbaiki,1
bagus slebew mereketew wadidew,2
free fire,0
tolong adakan fitur blokir sm selamat ulang kesal mati bokong,2
hiburan malam dewasa panas pubg mobile,2
sensi admin,2
kecilkan tencent ukuran aplikasi biar main,2
mohon turunkan peringkat main tolong bantu concueror,1
hai tuntut moonton skin hilang,1
pubg mobile sistem mendapati pelanggaran berat itilmu teknologi game pubg mobile poinpoin sistem blokir pubg royal mudah disengaja disengaja pelecehan akun diben perkataan laporan sengaja itilmu teknologi benetd prioritas utama game pubg mengarah tindakan pelecehan pelanggaran ham akunakun korban benetd it,0
solusi akun facebook pakai login in pubg diretas retas orang bertanggung mohon pubg mobile butuh bantuan terima kasih,2
kasih bintang gagal mengunduh bermain kaka menguras memori biar main kaka pengembang game berterima kasih kaka bermain tenang suka ngomong kasar,2
lancar jaringan musuh mati jaringan normal,0
free fire grafik buruk pintu,0
bug memasak main permintaan hbis buka aplikasinya nyaman versi,1
koneksi suka error wifi jaringan coba pakai paket data jaringan lancar,1
bagus,1
ponsel kentang main,2
pembaruan lambat game jelek nyaman main bug,1
game memaksa tutup memeriksa pembaruan in game hilangkan video sinematik memaksa tutup perangkat,0
game bermain mode squad bermain solo game,1
permainan bagus,2
ramnya kurangkan kemari berat ganti ponsel main game pubg,1
pubg mobil pembaruan nasib ponsel kentang,0
ok,2
updatean makan memori,1
maaf main rusak livik lokasi reeds mesti fps drop rusak parahnya rusak kecuali loobby ponsel ram mohon diperbaiki ya ulasanku terima kasih,1
tolong sinyal perbaiki main game genshin yt hiper tiarap bagus pubg,1
seru bagus,2
pretty bagus membutuhkan to reduce bagus mengurangi,2
kembalikan nostalgia,2
anjing bagus grafik tolong pembaruan suka segi grafik senjata unik pokoknya tunggu pembaruan,2
main perangkat kentangtmnpensi perangkat kentung,0
kebanyakan bug bodoh pubg main free fire ponsel ram bug game bodoh,0
seru kebanyakan pembaruan,1
game seru aneh memuat berkali seru,2
assalamualikum ank pubg tolong ya jangn mwng hina gm kecuaali gm free fire walupun beda gm perteng,0
game kesukaan nu bagus bagus ringan biar ramah all perangkat biar pensiun,1
ram sampay penuh mengunduh pubg,0
bagus,2
tolong batu,2
kasih hancur,0
maaf msh grafik terputus putus drop bug,0
penyimpanan,1
gacha nemesis admin kemarin habis komentar gacha bantuan sosial nemesis,2
game haram,0
ulasan,1
menunda,1
sumber hentikan mengunduhnya mengganggu koneksi internetnya,1
game bagus separti game,2
tolong ya kapasitas orang main kendala kapasitasnya,1
halo pubg mobile mengunduh pubg mobile,0
meningkatkan pembaruan login aplikasi error hapus mengunduh ulang,1
habis pembaruan suara tembakan langkah kaki radar peta sesuai suara headset tolong kembalikan pembaruan,1
updateknp main team deathmatch bug masuknya jaringan masuk langsung mainsekarang masuk team deathmatch main tunggu tolong perbaiki,1
mvp kalah kerusakan,0
menghibur,2
livik beda livik nyaman livik rumputnya kurangin grafik pohonnya berkurang aslii pengembang terhormat pembaruannya hilangkan bagus ya kehilangan lapangan kesukaanku livik perbarui,1
tolong pembaruan cepat ya,2
pengaturannya grafik ultra hd tersedia mi mempuni qualcomm snapdragon pengaturannya grafik ultra hd buka kecewa,1
main blokir,1
maaf kasih bintangklau ketemu lawan lagyg nyaman nyauda pangkat ace eh membunuh matinya turun,0
buruk,2
game mainkan ponsel android ram lancar parah,0
game ngadi ngadi,0
bagus,2
pubg haram mati asap,2
pubg grafik buruk,0
tolong pakai wifi otomatis mengunduh data memenuhi penyimpanan,0
ponsel perem pubg hd mulung free fire sentuh,0
mohon pubg memperbaiki bug petasinyal lancar diperbaiki pemain pakai ponsel kentang nyamankarena main grafik terputus putus kadang pulaunya bug sekitaran mati posisi musuh sekalisekian terima kasih semoga tanggapi pubg,1
tolong pengembang hilangkan bug minimal bug turun pesawat rumahnya bug pakai android tolong ya,0
game jelek,0
bagus,2
terbaik,2
game seru,2
bug pertandingan bug suara senjata lawan layar berubah hitam mohon diperbaiki bugnya mengganggu permainan,1
us pubg mobile ringan,2
admin login pubg sinyal langsung turun drastis sinyal normal,1
fps jaringan grafik bug tanggapan sistem pembagian poinnya parah dimana bermain mode klasik ranked erangel sisa musuh tinggal membunuh bot pemain mati poin good game tencent iya sistem pemain afk perketat,0
lobi lancar cek sinyal wifi sinyal lancar tolong diperbaiki bug lancar lobi,1
game bagus pembaruan tolong kecilkan ya tencent,1
lancar parah jaringan bagus internal ma ram banyk da musuh sgnal jelek tu nama ya,1
tolong kasih senjta skin pakean keren mohon musuh sulit kasih musuh bodoh bodoh kemenagan main pubg,2
keren,2
game bagus,2
game bug sinyal parah semoga baca,2
tolong keringanan game bos,1
game keren sepi,2
bug,1
disaat mati nonton teman main gambar lancar,1
dgfdggddfttsd fdtggstvsnjmgdm fd eacvhhrcggafh deus ussy feat,2
seru ponsel ram meledak,1
hai tencent game clas bergegas,0
pubg bagus banding game sebelah pintu,1
peminat pubg smkin ram kasian ponsel ram patah patah kecewa,0
pengembang bintang mobil mobil bug mobil mundur tolong pengembang mohon diperbaiki,1
pembaruan tencent,2
bagus,2
ponsel kentang hapus pubg,0
ok,2
pubg server down lancar jaringan bagus,0
ya pubg bug berat tolong rendahkan game auto bintang,0
game haram bodoh musuh cheat anjing,0
ok,2
bug cokasu,0
lempar bom api teman,1
bug,1
mengunduh install ulang,0
main pubg suruh kasih bintang kasih bintang la ya banding kasih bintang ya gaes ya,0
game sulit kalahkan menembak lancar,0
pembaruan,1
keren sayangnya perangkat ponsel mendukung menikmati pubg maksimal semangat dev,2
bagus damai ya free fire pubg mobile legends,1
menyiksa ukurannya ponsel ram lancar kadang,1
bagus keren,2
cheat,0
seruan pubg ngomong ngomong mode muatan kembalikan lh pubg seru tanoa mode,1
hai kakak mencoba mudahan bagus ya cocok maaf ya kakak kasih bintang suka kasih bintang,1
kasih bintang grafik game bermain ponsel mendukung game ok rendering bos perbaiki terjun pesawat langsung masuk tanah turun pindah terjun darat cari menjarah rumahnya ok perbaiki ya bos kasih bintang,0
tolong perbaiki ya bangga memuat mengunduh data,1
dh bagus dh payah prrbarui,2
perbaiki biar main,1
bug main semoga bagus,1
pembaruan skrngkadang jaringan bagus mulupdhl main game jaringan hijaudsini kuningmerah,1
ya maaf tencent mengunduh filenya barusan suruh mengunduh habiskan kuota tolong tencent perbaiki,0
suka bagus,2
seru seru berat gamenya teman banya pensiun temankan musim pensiun,1
aying,0
main,2
senjata snipernya tolong jenisnya baretta,2
game,1
game grafik buruk free fire,1
game nyaman nyaman segi ukuran mohon dikecilkan biar pemain nyaman patah patah,1
sanitu,1
good game game adik,2
bagus bagus livik bug terkadang tombol hilang tombol adjust tombol granat tombol med hilang seru,2
main dilivik habis langsung bug,0
semangat,2
orang orang bodoh bilang bug apalah eh main pubg ponsel redmi note ram nyaman lancar lancar lancar bug bug apalah lancar bermain pubg lihat penyimpanan tersedia kebanyakan game memperberat bermain pubg,2
kasih bintang rahasia,1
mehibur,2
tolong perbaiki fps drop ponsel one plus profesional,2
banya bug,1
gacha merugikan pemain,1
sulit login ya,0
kasih bintang gamenya bagus seru mainkan menyesal mengunduh,2
game bagus mendarat lancar mobil bug terbang wifi,0
maaf kasih bintang lancar lancar bug senjata dp muncul gmabar senjata dikotak disaat bermain dn putus lancar lancar,1
mengalahkan tim bantu bug suara senjata,0
pubg mobil pembaruan nasib ponsel kentang,0
masuk,2
bagus,1
hadiah rp sekeren,1
bagus oyy,2
game lancar macet,0
admin kolaborasi ultraman,2
bug,1
iah pembaruan os game pubg nyaman lancar pemberitahuan game pubg optimalkan android versi terbaru,2
mengalahkan tim bantu bug suara senjata,0
bagus hiburan bosan,1
game anganpaan,1
game tua,0
game bagus,1
suruh install ulang,0
pertandingan tunggu,1
tolong perbaiki sinyal jaringan bermain jaringan menambah merah sinyal wifi bagus mohon perbaiki ya admin,0
gamenya bagus sinyal fps harap perbaiki pengembang,1
game pertandingan main tunggu game tunggu,0
peduli orang bilang bag bug bag bug game dikenang sobat kerabat keluarga saran banyaknya keluhan teman teman pensiun keberatan mode pertarungan adakan tertarik menguras ruang penyimpanan smartphone kawan kawan soalan bug kadang selamat bersenang senang,2
pertandingan pertandingan,1
keren game,2
admin ruang peta gudang ya,1
gfx lancar ganti ponsel ekonomi miskin tolong,1
kecewa game bermain lancar permainan tolong perbaiki,0
sinyal bagus lancar,0
macet login sinyal bagus saran admin,1
gamenya bagus bug mengganggu turun parasut cheat,2
berat,0
haram,0
bagus,2
nostalgia,2
pembaruan ponsel muat,1
game bagus menghibur bagus cheat bug bermain team deathmatch,1
pindah game perang pubg mobile berat,1
gamenya macet login main setahun pensiun,0
aimnya free fire,0
game,1
terhormat tencent merasakan pengalaman bermain maksimal bug didalam game salah satunya bug shotgun shotgun rapid fire shotgun jaringan bagus ms ms tembakan mengeluarkan peluru berjalan posisi berjalan alami berkalikali,0
ngeframnyaselalu grafik terputus putus turun squad,2
game memukau kalangan membutuhkan handphone performa pengalaman bermain peluang menang,2
bug berhenti majalah peluru tolong perbaiki bug mengganggu,0
game keren,2
mencoba main kemarin,2
pubg mobile keren kontrol headshot kepala musuh langsung tembak langsung menang,2
penyimpanan memaksa tutup,0
tolong kebanyakan acara game,1
good game,0
buruk pakai wifi pakai jaringan data sinyal jelek penuh perubahan sinyal sinyal sinyal sinyal super buruk,0
pubg ramah ponsel pertengahan jangkauan tolong pubg kembalikan biar veteran main,0
vektor amunisi puluhan lo tembak kena relod,0
pubg mo,1
main kasih bintang bagus,2
bagus,2
mantep oksi,2
pubg lancar,0
mengeluh lancar parah suka hilang sinyal ketemu musuh langsung hilang sinyal mati koneksi wifi bagus koneksi data bagus kadang permainan diketemukan bot kadang profesional seimbang,2
tolong pembaruan ukuran pemain pubg main lancar,2
malas pembaruan melulu peta ulang mengunduh game bug,0
bintang ukuran game mohon perkecil ukuran game terima kasih,1
gamenya sumpah tembak musuh mati mati musuhnya tembak langsung mati tolong perbaiki ya pemain aman mencoba game pubg sekian,2
gamenya grafik terputus putus taiklah pakai,2
game bug,0
ok,2
mengganggu kalidapet tim random peringkat crown serasa tim peringkat gold jarang ketemu pemain random jagoteam musuh hebat jagolah tim apaanmaennya kaku adil,1
dnwload hbis buka suruh mengunduh zzc kmpret,0
pembaruan jelek pubg bagus,1
gachanya sulit,1
ponsel ram kuat,1
game seru,2
hallo maaf pengembang kasih bintang main mengunduh mengunduh data ruang jaringan bagus membuka aplikasi,0
gamenya,2
bagus cocok,2
mantaps grafisnya batas badannya semoga berkualitas royal pass tolong kasih menarik,1
cheat,0
irmawati say uo pagi,1
pubg berat,0
memuat ya btull jaringan stabil lancar,2
work in telepon asia,0
jaringan sikyal bagus turun lancar,1
game gagal login disuruh tunggu dtk,0
bagus,2
games bagus kebanyak bug lobi rp tertutup,2
pintu bertamu perang free fire pintu pintu game bertamu perang pubg haram grafik bagus,0
bagus tapiapa game lari cepat free fire melepaskan senjata,2
game grafik buruk,2
lelah mengunduh pakai otak tingkat ketemu lawan profesional berpikir game mengunduh bangga krafton bodoh otak,0
prosesor dimensi hdr extrem kebukasedangkan prosesor kuat menjalani grafik tolong admin kompatibelin semnetang snapdragon dipentingin pakai aplikasi jalankan grafik,0
kangen pubg pensiun,2
game patah patah tolong perbaiki,0
bagus,1
mencoba,1
oke,2
menahan sakit senyum terhebat,2
game oketapi bug ya admin,1
ponsel ram gerapick hd buka bingung tencent pakai ponsel ram biar grapick hd pakai ram buka,0
ukuran aplikasi berpikir,1
pembaruannya berat hpsering grafik terputus putus lancar berhadapan musuhuntuk sinyal kelancaran ponsel pengaturan khusus game main game pertarungan medan lancar jaya lancar tolong diperbaiki kapasitas game game playnya berat android,0
pengalaman bermain pubg mobile nyaman bermain peringkat mode platinum musuh bot kebanyakan pengalaman melawan pemain sulit terbiasa kontrol terbiasa jarak sulit jarak sarankan permudah pengaturan sensivitas rekomendasikan rendah grafis sulit musuh tim afk peringkat poinnya hilang,1
game masuk akal tier bron kasih lawan tier diamond game bodoh,0
bug tombol peralatan medis hilang,1
pendaratan parasut bangunnya detik bingung jaringan bangunan musuh mati lari bangunannyaframe lancar,2
kendala sinyal suka merah jaringan bagus lancar bug perbaiki pengembang terima kasih,1
game seru tolong pengembang kecilkan kasihan ponsel rendah budget,1
metro royale tampilkan suka mainnya,2
cepat mengunduhnya cepat mengunduhnya,2
seru gamenya bosan,2
game cupu anjing sulit kontrolnya sinyalnya pembaruan aneh pokoknya rekomendasikan,1
seru belajar musuh hebat plus kasih musuh belajar,2
cheat anjing,0
terbaik game,2
tolong perbaiki bug jaringan sinyal,1
panik pubg ns rilis bos,1
pengembang terhormat sesuatukenapa musuh kameranya stuckgak gerakkan bug game mekanikkalau bug tolong diperbaiki,1
kasih penyimpenan tencent,1
gamenya berat,1
suka game main teman pilih pilih lancar jaringanku bagus tolong perbaiki,1
ok,1
main pubg pakai wifi paket data lambat mengulang ram internal pubg game ponsel,0
game hara,1
hati kau tencent kasian ponsel kentang penyimpanan,0
metro royale buka,1
turun bintang smgkin jelek,1
pembaruan,1
